timestamp,lat,lon,alt,speed,heading
104.135131,20.482152,-103.3032014,1576.2,3.44,0.0
104.333973,20.4821518,-103.3031945,1576.2,3.74,0.0
104.526795,20.4821515,-103.3031871,1576.2,4.03,0.0
104.740309,20.4821513,-103.3031792,1576.2,4.23,0.0
104.934285,20.4821511,-103.3031708,1576.2,4.49,0.0
105.12678,20.4821509,-103.3031621,1576.2,4.68,0.0
105.334794,20.4821507,-103.303153,1576.2,4.8,0.0
105.534576,20.4821505,-103.3031436,1576.2,4.95,0.0
105.748477,20.4821503,-103.303134,1576.2,5.06,0.0
105.933627,20.48215,-103.3031243,1576.2,5.12,0.0
106.134136,20.4821496,-103.3031144,1576.2,5.25,0.0
106.333473,20.4821493,-103.3031041,1576.2,5.41,0.0
106.534993,20.4821489,-103.3030937,1576.2,5.47,0.0
106.750105,20.4821485,-103.3030832,1576.2,5.53,0.0
106.929347,20.4821481,-103.3030726,1576.2,5.58,0.0
107.137418,20.4821476,-103.3030619,1576.2,5.61,0.0
107.333559,20.4821471,-103.303051,1576.2,5.76,0.0
107.533857,20.4821469,-103.3030399,1576.2,5.77,0.0
107.745577,20.4821466,-103.3030288,1576.2,5.8,0.0
107.934532,20.4821465,-103.3030177,1576.2,5.85,0.0
108.133618,20.4821463,-103.3030065,1576.2,5.77,0.0
108.333871,20.4821462,-103.3029954,1576.2,5.8,0.0
108.534783,20.4821461,-103.3029843,1576.2,5.84,0.0
108.744351,20.4821459,-103.3029731,1576.2,5.81,0.0
108.935667,20.4821457,-103.302962,1576.1,5.83,0.0
109.136754,20.4821454,-103.3029508,1576.1,5.8,0.0
109.332794,20.482145,-103.3029398,1576.1,5.79,0.0
109.528558,20.4821446,-103.3029286,1576.0,5.82,0.0
109.755358,20.4821442,-103.3029175,1576.0,5.8,0.0
109.929295,20.4821439,-103.3029064,1576.0,5.82,0.0
110.125675,20.4821436,-103.3028953,1575.9,5.79,0.0
110.326864,20.4821434,-103.3028845,1575.9,5.5,0.0
110.526851,20.4821431,-103.3028743,1575.8,5.16,0.0
110.741481,20.4821429,-103.3028652,1575.8,4.37,0.0
110.926111,20.4821428,-103.3028578,1575.8,3.41,0.0
111.12497,20.4821429,-103.3028522,1575.8,2.39,0.0
111.318275,20.482143,-103.3028484,1575.8,1.61,0.0
111.525635,20.4821432,-103.3028459,1575.8,1.02,0.0
111.744777,20.4821434,-103.3028444,1575.7,0.62,0.0
111.929424,20.4821435,-103.3028435,1575.7,0.44,0.0
112.126885,20.4821435,-103.3028428,1575.7,0.3,0.0
112.326848,20.4821434,-103.3028422,1575.6,0.36,0.0
112.528695,20.4821433,-103.3028415,1575.6,0.35,0.0
112.744792,20.4821432,-103.3028408,1575.6,0.37,0.0
112.927265,20.482143,-103.3028401,1575.6,0.44,0.0
113.122355,20.4821429,-103.3028393,1575.6,0.4,0.0
113.326803,20.4821428,-103.3028385,1575.6,0.38,0.0
113.525179,20.4821427,-103.3028379,1575.6,0.32,0.0
113.743579,20.4821427,-103.3028373,1575.6,0.23,0.0
113.927134,20.4821427,-103.3028369,1575.6,0.19,0.0
114.127086,20.4821428,-103.3028366,1575.6,0.14,0.0
114.327458,20.4821429,-103.3028364,1575.6,0.12,0.0
114.526812,20.4821431,-103.3028363,1575.6,0.16,0.0
114.734781,20.4821434,-103.3028362,1575.6,0.14,0.0
114.920619,20.4821436,-103.3028361,1575.6,0.14,0.0
115.125873,20.4821439,-103.3028362,1575.6,0.14,0.0
115.324455,20.482144,-103.3028363,1575.6,0.11,0.0
115.526795,20.4821442,-103.3028364,1575.6,0.12,0.0
115.740229,20.4821442,-103.3028366,1575.6,0.18,0.0
115.926737,20.4821442,-103.3028369,1575.7,0.15,0.0
116.12604,20.4821442,-103.3028372,1575.7,0.18,0.0
116.325945,20.4821441,-103.3028375,1575.7,0.2,0.0
116.524762,20.482144,-103.3028378,1575.7,0.16,0.0
116.732864,20.4821439,-103.3028381,1575.7,0.17,0.0
116.927131,20.4821438,-103.3028384,1575.7,0.17,0.0
117.124564,20.4821437,-103.3028386,1575.7,0.17,0.0
117.326743,20.4821436,-103.3028389,1575.8,0.16,0.0
117.520847,20.4821435,-103.3028391,1575.8,0.19,0.0
117.73574,20.4821433,-103.3028392,1575.8,0.13,0.0
117.926951,20.4821432,-103.3028394,1575.8,0.14,0.0
118.126876,20.4821431,-103.3028396,1575.8,0.1,0.0
118.325234,20.482143,-103.3028397,1575.8,0.1,0.0
118.524069,20.4821429,-103.3028398,1575.8,0.1,0.0
118.741147,20.4821428,-103.3028399,1575.8,0.06,0.0
118.92483,20.4821427,-103.30284,1575.8,0.09,0.0
119.127524,20.4821426,-103.3028401,1575.8,0.1,0.0
119.324272,20.4821425,-103.3028402,1575.8,0.09,0.0
119.532642,20.4821424,-103.3028404,1575.8,0.13,0.0
119.741221,20.4821423,-103.3028406,1575.9,0.14,0.0
119.926898,20.4821421,-103.3028409,1575.9,0.16,0.0
120.131863,20.482142,-103.3028412,1575.9,0.16,0.0
120.334868,20.4821419,-103.3028415,1575.9,0.17,0.0
120.532569,20.4821419,-103.3028418,1575.9,0.14,0.0
120.744275,20.4821419,-103.302842,1575.9,0.12,0.0
120.93568,20.4821418,-103.3028422,1575.9,0.15,0.0
121.123986,20.4821417,-103.3028424,1575.9,0.09,0.0
121.331757,20.4821416,-103.3028426,1575.9,0.11,0.0
121.531482,20.4821415,-103.3028428,1575.9,0.12,0.0
121.757168,20.4821414,-103.3028431,1575.9,0.2,0.0
121.926923,20.4821414,-103.3028436,1575.9,0.37,0.0
122.126854,20.4821415,-103.3028447,1575.9,0.74,0.0
122.330008,20.4821417,-103.3028465,1575.9,1.17,0.0
122.530675,20.4821421,-103.3028492,1575.9,1.62,0.0
122.742242,20.4821426,-103.3028528,1575.9,2.13,0.0
122.923741,20.4821432,-103.3028573,1575.9,2.56,0.0
123.127633,20.4821439,-103.3028625,1575.9,2.89,0.0
123.330129,20.4821446,-103.3028683,1575.9,3.22,0.0
123.528502,20.4821454,-103.3028747,1575.9,3.48,0.0
123.736961,20.4821463,-103.3028816,1575.9,3.69,0.0
123.929393,20.4821471,-103.3028888,1575.9,3.86,0.0
124.130145,20.4821479,-103.3028963,1575.9,4.06,0.0
124.327647,20.4821488,-103.3029042,1576.0,4.18,0.0
124.528684,20.4821496,-103.3029122,1576.0,4.29,0.0
124.740503,20.4821505,-103.3029205,1576.0,4.38,0.0
124.928342,20.4821514,-103.302929,1576.0,4.53,0.0
125.131215,20.4821523,-103.3029377,1576.0,4.64,0.0
125.330124,20.4821532,-103.3029466,1576.0,4.69,0.0
125.522374,20.4821541,-103.3029557,1576.0,4.77,0.0
125.743656,20.482155,-103.3029649,1576.0,4.9,0.0
125.927236,20.4821559,-103.3029743,1576.0,4.95,0.0
126.127094,20.4821568,-103.3029838,1576.0,5.04,0.0
126.329294,20.4821577,-103.3029935,1576.0,5.14,0.0
126.524776,20.4821587,-103.3030034,1576.0,5.18,0.0
126.738676,20.4821597,-103.3030133,1576.0,5.23,0.0
126.928856,20.4821608,-103.3030234,1576.0,5.29,0.0
127.128455,20.4821618,-103.3030335,1576.0,5.34,0.0
127.32072,20.482163,-103.3030437,1576.0,5.35,0.0
127.528244,20.4821641,-103.3030539,1576.0,5.41,0.0
127.746835,20.4821652,-103.3030643,1576.0,5.5,0.0
127.931152,20.4821663,-103.3030748,1576.1,5.49,0.0
128.128895,20.4821674,-103.3030853,1576.1,5.56,0.0
128.3268,20.4821685,-103.303096,1576.1,5.6,0.0
128.526244,20.4821696,-103.3031067,1576.1,5.58,0.0
128.741085,20.4821706,-103.3031173,1576.1,5.61,0.0
128.929312,20.4821717,-103.303128,1576.1,5.61,0.0
129.119305,20.4821728,-103.3031387,1576.1,5.6,0.0
129.33,20.4821738,-103.3031494,1576.2,5.6,0.0
129.526811,20.4821749,-103.3031601,1576.2,5.63,0.0
129.739092,20.482176,-103.3031708,1576.2,5.63,0.0
129.928279,20.4821771,-103.3031816,1576.2,5.66,0.0
130.128159,20.4821782,-103.3031924,1576.2,5.65,0.0
130.326819,20.4821793,-103.3032032,1576.2,5.69,0.0
130.526825,20.4821805,-103.3032139,1576.2,5.63,0.0
130.742314,20.4821817,-103.3032247,1576.3,5.67,0.0
130.918475,20.4821829,-103.3032354,1576.3,5.61,0.0
131.127745,20.4821841,-103.3032461,1576.3,5.6,0.0
131.326786,20.4821853,-103.3032567,1576.3,5.55,0.0
131.52536,20.4821864,-103.3032673,1576.3,5.51,0.0
131.746826,20.4821875,-103.3032776,1576.3,5.36,0.0
131.929291,20.4821886,-103.3032877,1576.3,5.28,0.0
132.128217,20.4821895,-103.3032978,1576.3,5.24,0.0
132.327062,20.4821905,-103.3033077,1576.3,5.15,0.0
132.526882,20.4821915,-103.3033174,1576.3,5.08,0.0
132.729341,20.4821924,-103.3033269,1576.3,4.82,0.0
132.931442,20.4821933,-103.3033356,1576.3,4.34,0.0
133.127647,20.482194,-103.3033432,1576.3,3.65,0.0
133.3253,20.4821945,-103.3033495,1576.4,2.94,0.0
133.524053,20.4821949,-103.3033544,1576.4,2.21,0.0
133.745564,20.4821952,-103.303358,1576.4,1.62,0.0
133.925881,20.4821954,-103.3033606,1576.3,1.12,0.0
134.128735,20.4821955,-103.3033624,1576.3,0.79,0.0
134.326849,20.4821956,-103.3033637,1576.3,0.58,0.0
134.52352,20.4821957,-103.3033647,1576.3,0.46,0.0
134.740071,20.4821958,-103.3033654,1576.3,0.35,0.0
134.928968,20.482196,-103.3033661,1576.3,0.36,0.0
135.130716,20.4821962,-103.3033666,1576.3,0.28,0.0
135.323995,20.4821965,-103.303367,1576.3,0.22,0.0
135.535591,20.4821967,-103.3033672,1576.3,0.13,0.0
135.744211,20.4821969,-103.3033671,1576.3,0.22,0.0
135.932281,20.482197,-103.3033663,1576.3,0.61,0.0
136.131891,20.4821969,-103.3033646,1576.4,1.14,0.0
136.326801,20.4821966,-103.3033618,1576.4,1.78,0.0
136.536901,20.4821962,-103.3033578,1576.4,2.48,0.0
136.756812,20.4821955,-103.3033524,1576.4,3.15,0.0
136.93687,20.4821946,-103.3033459,1576.3,3.75,0.0
137.128552,20.4821935,-103.3033383,1576.3,4.18,0.0
137.336124,20.4821924,-103.30333,1576.3,4.54,0.0
137.534759,20.4821913,-103.3033212,1576.3,4.76,0.0
137.756712,20.4821901,-103.303312,1576.4,4.93,0.0
137.937649,20.4821889,-103.3033025,1576.4,5.1,0.0
138.136252,20.4821877,-103.3032927,1576.4,5.19,0.0
138.337158,20.4821865,-103.3032827,1576.3,5.33,0.0
138.536095,20.4821853,-103.3032725,1576.3,5.4,0.0
138.74876,20.482184,-103.3032622,1576.3,5.46,0.0
138.928207,20.4821828,-103.3032517,1576.3,5.54,0.0
139.137463,20.4821815,-103.3032412,1576.3,5.57,0.0
139.330937,20.4821803,-103.3032305,1576.3,5.6,0.0
139.538318,20.4821791,-103.3032199,1576.3,5.56,0.0
139.755726,20.4821779,-103.3032093,1576.3,5.64,0.0
139.93822,20.4821768,-103.3031984,1576.3,5.74,0.0
140.138605,20.4821756,-103.3031875,1576.3,5.76,0.0
140.33737,20.4821745,-103.3031763,1576.3,5.99,0.0
140.527624,20.4821733,-103.3031648,1576.3,6.08,0.0
140.731795,20.4821722,-103.3031531,1576.3,6.23,0.0
140.928297,20.482171,-103.3031411,1576.3,6.33,0.0
141.129238,20.4821698,-103.303129,1576.3,6.34,0.0
141.328156,20.4821687,-103.3031169,1576.3,6.33,0.0
141.524778,20.4821676,-103.3031049,1576.3,6.29,0.0
141.747091,20.4821665,-103.3030929,1576.3,6.26,0.0
141.930007,20.4821653,-103.303081,1576.3,6.28,0.0
142.128281,20.4821641,-103.303069,1576.3,6.22,0.0
142.325942,20.4821628,-103.3030572,1576.2,6.27,0.0
142.524962,20.4821614,-103.3030452,1576.2,6.35,0.0
142.745139,20.48216,-103.303033,1576.2,6.44,0.0
142.928833,20.4821586,-103.3030207,1576.3,6.47,0.0
143.12999,20.4821571,-103.3030083,1576.3,6.56,0.0
143.324092,20.4821557,-103.3029959,1576.3,6.53,0.0
143.529333,20.4821542,-103.3029834,1576.2,6.56,0.0
143.746778,20.4821528,-103.3029709,1576.2,6.58,0.0
143.929259,20.4821514,-103.3029584,1576.2,6.57,0.0
144.127702,20.4821501,-103.3029459,1576.2,6.53,0.0
144.327434,20.4821489,-103.3029334,1576.2,6.53,0.0
144.52857,20.4821476,-103.302921,1576.1,6.52,0.0
144.740135,20.4821463,-103.3029086,1576.1,6.48,0.0
144.929318,20.482145,-103.3028963,1576.1,6.45,0.0
145.121155,20.4821438,-103.3028841,1576.2,6.37,0.0
145.324406,20.4821425,-103.302872,1576.2,6.37,0.0
145.527711,20.4821413,-103.3028599,1576.2,6.34,0.0
145.746812,20.4821402,-103.302848,1576.2,6.11,0.0
145.927237,20.482139,-103.3028367,1576.2,5.72,0.0
146.128245,20.482138,-103.3028265,1576.2,5.03,0.0
146.33107,20.4821372,-103.3028178,1576.2,4.12,0.0
146.525562,20.4821365,-103.3028109,1576.3,3.18,0.0
146.735113,20.482136,-103.3028057,1576.3,2.3,0.0
146.918866,20.4821357,-103.302802,1576.3,1.61,0.0
147.125951,20.4821354,-103.3027995,1576.2,1.01,0.0
147.328193,20.4821351,-103.302798,1576.2,0.67,0.0
147.526822,20.4821349,-103.3027971,1576.2,0.49,0.0
147.738455,20.4821347,-103.3027965,1576.1,0.39,0.0
147.928855,20.4821345,-103.3027959,1576.1,0.35,0.0
148.127269,20.4821343,-103.3027952,1576.0,0.43,0.0
148.326065,20.4821341,-103.3027944,1576.0,0.52,0.0
148.528241,20.4821339,-103.3027934,1576.0,0.52,0.0
148.733703,20.4821337,-103.3027924,1576.0,0.55,0.0
148.925679,20.4821333,-103.3027915,1576.0,0.49,0.0
149.127466,20.4821329,-103.3027907,1576.0,0.46,0.0
149.326744,20.4821324,-103.3027901,1576.0,0.4,0.0
149.52397,20.4821319,-103.3027896,1576.0,0.28,0.0
149.743613,20.4821315,-103.3027894,1576.0,0.28,0.0
149.928273,20.4821311,-103.3027894,1576.0,0.18,0.0
150.125518,20.4821309,-103.3027896,1576.0,0.24,0.0
150.329551,20.4821308,-103.3027901,1576.0,0.26,0.0
150.528468,20.4821309,-103.3027906,1576.1,0.36,0.0
150.738139,20.4821312,-103.3027912,1576.1,0.44,0.0
150.932637,20.4821318,-103.3027919,1576.1,0.53,0.0
151.13547,20.4821325,-103.3027927,1576.1,0.62,0.0
151.330091,20.4821333,-103.3027935,1576.2,0.64,0.0
151.535141,20.4821341,-103.3027943,1576.2,0.64,0.0
151.762142,20.4821349,-103.3027951,1576.2,0.57,0.0
151.92946,20.4821356,-103.3027957,1576.2,0.52,0.0
152.128246,20.4821363,-103.3027962,1576.3,0.44,0.0
152.328232,20.4821369,-103.3027967,1576.3,0.41,0.0
152.52563,20.4821375,-103.3027971,1576.3,0.38,0.0
152.739904,20.482138,-103.3027974,1576.3,0.36,0.0
152.927647,20.4821385,-103.3027978,1576.3,0.33,0.0
153.121907,20.482139,-103.3027982,1576.4,0.42,0.0
153.328172,20.4821396,-103.3027987,1576.4,0.35,0.0
153.527187,20.48214,-103.3027992,1576.4,0.3,0.0
153.738629,20.4821403,-103.3027996,1576.3,0.25,0.0
153.928241,20.4821404,-103.3027999,1576.3,0.13,0.0
154.127725,20.4821403,-103.3028001,1576.3,0.14,0.0
154.33491,20.4821401,-103.3028003,1576.3,0.18,0.0
154.53375,20.4821398,-103.3028004,1576.4,0.18,0.0
154.753605,20.4821395,-103.3028005,1576.3,0.2,0.0
154.930351,20.4821393,-103.3028006,1576.3,0.15,0.0
155.137584,20.4821391,-103.3028008,1576.3,0.15,0.0
155.335158,20.482139,-103.302801,1576.3,0.15,0.0
155.525362,20.4821389,-103.3028013,1576.3,0.19,0.0
155.742373,20.4821387,-103.3028016,1576.3,0.2,0.0
155.928433,20.4821385,-103.3028019,1576.3,0.2,0.0
156.128286,20.4821382,-103.302802,1576.3,0.28,0.0
156.328245,20.4821378,-103.302802,1576.4,0.25,0.0
156.527057,20.4821375,-103.3028018,1576.4,0.23,0.0
156.726815,20.4821371,-103.3028015,1576.4,0.33,0.0
156.927424,20.4821367,-103.3028009,1576.4,0.36,0.0
157.1272,20.4821363,-103.3028003,1576.4,0.41,0.0
157.3261,20.482136,-103.3027996,1576.4,0.46,0.0
157.527204,20.4821356,-103.3027988,1576.4,0.46,0.0
